id,公司名稱,縣市,行政區,里別,行政區平日夜間停留人數,行政區平日日間活動人數,行政區假日夜間停留人數,行政區假日日間活動人數,里人均收入中位數,里人口數,發票張數指標,發票銷售額指標,500公尺內的熱鬧據點數,最近的熱鬧據點類型,最近的熱鬧據點距離,500公尺內部競爭(同公司店數),500公尺外部競爭(不同公司店數),租金,競爭壓力指標,生存難度,競爭優勢,是否便利商店,people_per_store,day_night_flow,登記現況
3760,萊爾富國際股份有限公司,新北市,新莊區,豐年里,438175,374258,436655,417962,413,3524,47.5,57.5,1.0,學校,319.92786671180744,1.0,17.0,21767.0,0.004822695035460993,370039.0,0.05555555555555555,1,185.47368421052633,0.8541271087416928,營運中
6041,全家便利商店股份有限公司,臺北市,內湖區,港墘里,268313,365903,262226,278057,747,5815,97.0,98.5,3.0,學校,369.9644760204481,6.0,33.0,148040.0,0.005674002751031637,4885320.0,0.17647058823529413,1,145.375,1.3637119196165686,營運中
855,統一超商股份有限公司,新北市,土城區,復興里,237243,206153,237555,223005,470,4246,19.0,22.5,2.0,學校,380.0616787267482,7.0,17.0,19034.0,0.004002825523899223,323578.0,0.3888888888888889,1,169.84,0.8689492674208832,營運中
1807,統一生活事業股份有限公司,新北市,汐止區,建成里,246217,216959,245608,227518,561,5571,81.5,82.0,1.0,醫院,170.47395291268666,0.0,25.0,21966.0,0.004486719310839914,549150.0,0.0,0,214.26923076923077,0.881166283537353,營運中
3491,全家便利商店股份有限公司,新北市,新莊區,中華里,438175,374258,436655,417962,564,2841,83.5,64.0,1.0,學校,292.8998925672467,5.0,33.0,26004.0,0.011611541168191415,858132.0,0.14705882352941177,1,72.84615384615384,0.8541271087416928,營運中
7036,三商家購股份有限公司,臺北市,信義區,長春里,222097,305471,220892,252072,502,3772,40.5,44.0,3.0,捷運站,190.2633791287113,6.0,49.0,34134.0,0.012987012987012988,1672566.0,0.12,0,67.35714285714286,1.3753883420832245,營運中
6817,全家便利商店股份有限公司,臺北市,松山區,美仁里,185022,265864,181661,204187,860,3462,75.5,93.0,6.0,捷運站,139.285217365076,7.0,40.0,51807.0,0.01155067860236789,2072280.0,0.17073170731707318,1,72.125,1.4369240580900753,營運中
551,統一超商股份有限公司,新北市,三峽區,中埔里,117393,102012,118267,115067,465,4007,51.0,53.5,1.0,學校,272.919388166774,3.0,4.0,17139.0,0.000998003992015968,68556.0,0.6,1,500.875,0.868971156958618,營運中
2044,全家便利商店股份有限公司,新北市,板橋區,港尾里,571963,464101,570948,541426,596,2894,90.5,94.0,3.0,學校,155.20507820827004,12.0,18.0,38209.0,0.0062176165803108805,687762.0,0.631578947368421,1,93.35483870967742,0.8114164527837416,廢止
1598,全家便利商店股份有限公司,新北市,永和區,竹林里,225926,165003,225638,209626,570,3527,16.0,5.0,3.0,醫院,319.4662743698187,8.0,31.0,29743.0,0.008786848072562359,922033.0,0.25,1,88.175,0.7303376754438381,廢止
2325,來來超商股份有限公司,新北市,板橋區,福星里,571963,464101,570948,541426,603,3460,60.0,67.0,5.0,學校,184.2191883460236,0.0,30.0,29112.0,0.008668015024559377,873360.0,0.0,1,111.61290322580645,0.8114164527837416,廢止
2581,統一超商股份有限公司,新北市,林口區,麗林里,141826,131771,141559,143662,651,10043,91.0,92.0,1.0,學校,365.3074688186487,3.0,8.0,24877.0,0.0007964954201513341,199016.0,0.3333333333333333,1,836.9166666666666,0.9290967164221199,營運中
582,統一超商股份有限公司,新北市,三峽區,大埔里,117393,102012,118267,115067,460,3997,67.5,56.5,0.0,學校,898.8642158515041,0.0,1.0,15223.0,0.0002501250625312656,15223.0,0.0,1,1998.5,0.868971156958618,營運中
662,全家便利商店股份有限公司,新北市,土城區,員福里,237243,206153,237555,223005,436,5489,40.0,42.5,5.0,學校,431.7598389262771,8.0,24.0,41187.0,0.004371584699453552,988488.0,0.32,1,166.33333333333334,0.8689492674208832,營運中
6340,統一超商股份有限公司,臺北市,文山區,萬興里,243331,203310,238449,228367,684,8180,86.5,95.5,3.0,學校,287.7381429264512,4.0,8.0,32213.0,0.0009778755653343113,257704.0,0.4444444444444444,1,629.2307692307693,0.8355251261650749,營運中
118,三商家購股份有限公司,新北市,三重區,光陽里,425020,346194,423029,390770,527,6223,73.5,86.5,1.0,捷運站,353.39635144200355,2.0,31.0,23113.0,0.004980719794344473,716503.0,0.0625,0,183.02941176470588,0.8145338700911249,營運中
1035,萊爾富國際股份有限公司,新北市,中和區,中原里,461867,397325,460394,432783,794,10414,96.5,97.5,0.0,醫院,892.0840020174252,3.0,12.0,66855.0,0.0011521843494959193,802260.0,0.23076923076923078,1,650.875,0.8602566101137121,廢止
2387,統一超商股份有限公司,新北市,板橋區,溪頭里,571963,464101,570948,541426,841,11348,92.5,95.0,1.0,學校,446.19551657337286,7.0,15.0,33899.0,0.0013217023526301878,508485.0,0.4375,1,493.39130434782606,0.8114164527837416,營運中
402,全家便利商店股份有限公司,新北市,三重區,雙園里,425020,346194,423029,390770,440,946,46.5,21.0,5.0,學校,275.2794182173921,7.0,48.0,30028.0,0.050686378035902854,1441344.0,0.14285714285714285,1,16.892857142857142,0.8145338700911249,營運中
5432,台灣屈臣氏個人用品商店股份有限公司,臺北市,中山區,正義里,293366,427268,286848,317251,586,5227,95.5,97.0,1.0,學校,429.520339864941,7.0,71.0,20174.0,0.013580719204284622,1432354.0,0.09722222222222222,0,66.16455696202532,1.4564282962978112,廢止
5595,統一超商股份有限公司,臺北市,中山區,行仁里,293366,427268,286848,317251,531,7295,87.0,90.5,2.0,學校,166.1349223640664,9.0,20.0,28830.0,0.0027412280701754384,576600.0,0.42857142857142855,1,243.16666666666666,1.4564282962978112,營運中
7312,全家便利商店股份有限公司,臺北市,南港區,東明里,118197,165268,116018,138574,586,5462,95.0,95.0,4.0,學校,188.86296352484985,2.0,12.0,34394.0,0.002196595277320154,412728.0,0.15384615384615385,1,364.1333333333333,1.3982300884955752,營運中
4390,全家便利商店股份有限公司,臺北市,士林區,天福里,257735,256224,254274,263454,732,6244,95.0,91.0,3.0,學校,275.34714824455114,6.0,18.0,85402.0,0.0028823058446757407,1537236.0,0.3157894736842105,1,249.76,0.9941335319862185,廢止
2998,統一超商股份有限公司,新北市,淡水區,崁頂里,235495,196325,234249,221071,609,33686,47.5,56.5,0.0,學校,585.7795642926498,2.0,4.0,19718.0,0.0001187401668299344,78872.0,0.4,1,4812.285714285715,0.8336659646023712,營運中
2521,萊爾富國際股份有限公司,新北市,板橋區,溪頭里,571963,464101,570948,541426,841,11348,92.5,95.0,3.0,捷運站,233.5156607047957,6.0,33.0,33899.0,0.002907745175786413,1118667.0,0.17647058823529413,1,283.7,0.8114164527837416,營運中
2943,全家便利商店股份有限公司,新北市,淡水區,崁頂里,235495,196325,234249,221071,609,33686,47.5,56.5,0.0,學校,729.3997060902459,2.0,4.0,19718.0,0.0001187401668299344,78872.0,0.4,1,4812.285714285715,0.8336659646023712,營運中
6740,全家便利商店股份有限公司,臺北市,松山區,三民里,185022,265864,181661,204187,716,6337,73.0,76.0,3.0,學校,274.243363910264,8.0,27.0,35975.0,0.004260018933417482,971325.0,0.2857142857142857,1,176.02777777777777,1.4369240580900753,營運中
3136,全家便利商店股份有限公司,新北市,新店區,美潭里,336985,305033,335622,323247,489,5274,76.5,81.5,1.0,學校,110.426231948075,1.0,7.0,16173.0,0.0013270142180094786,113211.0,0.125,1,586.0,0.9051800371528788,營運中
4961,全家便利商店股份有限公司,臺北市,大安區,龍圖里,293863,421212,288073,332468,799,6492,80.0,93.0,7.0,學校,167.33720903915665,5.0,14.0,53353.0,0.0021561681811181274,746942.0,0.3333333333333333,1,324.6,1.4333569270138566,營運中
1588,三商家購股份有限公司,新北市,永和區,永安里,225926,165003,225638,209626,661,4251,53.5,52.5,3.0,醫院,387.82272913254144,1.0,43.0,28595.0,0.01011288805268109,1229585.0,0.022727272727272728,0,94.46666666666667,0.7303376754438381,營運中
2741,統一超商股份有限公司,新北市,泰山區,楓樹里,93664,85798,92279,87854,485,4394,79.0,79.0,1.0,學校,346.5714198656037,4.0,9.0,19566.0,0.0020477815699658703,176094.0,0.4,1,313.85714285714283,0.9160091816580366,營運中
3703,統一超商股份有限公司,新北市,新莊區,文衡里,438175,374258,436655,417962,553,2116,82.0,85.0,3.0,醫院,367.5184390396416,5.0,18.0,29912.0,0.008502598016060462,538416.0,0.2631578947368421,1,88.16666666666667,0.8541271087416928,營運中
1244,萊爾富國際股份有限公司,新北市,中和區,復興里,461867,397325,460394,432783,480,4930,78.5,65.5,2.0,學校,190.283081068548,3.0,27.0,19118.0,0.00547556276617319,516186.0,0.10714285714285714,1,159.03225806451613,0.8602566101137121,廢止
6885,全家便利商店股份有限公司,臺北市,松山區,中華里,185022,265864,181661,204187,984,6261,78.0,88.5,4.0,學校,323.36626492884494,10.0,29.0,143644.0,0.004631108272117534,4165676.0,0.3333333333333333,1,156.525,1.4369240580900753,營運中
301,三商家購股份有限公司,新北市,三重區,光榮里,425020,346194,423029,390770,501,1362,56.5,42.5,2.0,捷運站,120.39352323423466,3.0,43.0,23229.0,0.03154805575935436,998847.0,0.06818181818181818,0,28.97872340425532,0.8145338700911249,營運中
342,萊爾富國際股份有限公司,新北市,三重區,永清里,425020,346194,423029,390770,430,5248,60.0,70.0,4.0,學校,58.513283237608064,9.0,28.0,21992.0,0.005334349399885693,615776.0,0.3103448275862069,1,138.10526315789474,0.8145338700911249,營運中
2473,統一超商股份有限公司,新北市,板橋區,新民里,571963,464101,570948,541426,609,4257,98.5,99.0,5.0,醫院,223.2644946440457,14.0,11.0,72545.0,0.0025833724753405356,797995.0,1.1666666666666667,1,163.73076923076923,0.8114164527837416,營運中
7367,統一生活事業股份有限公司,臺北市,萬華區,富民里,196850,169804,196291,185594,548,4593,94.0,97.0,5.0,捷運站,125.25635504322209,0.0,41.0,18278.0,0.00892468437091859,749398.0,0.0,0,109.35714285714286,0.8626016631868774,廢止
3159,來來超商股份有限公司,新北市,新店區,新安里,336985,305033,335622,323247,595,4215,66.5,85.5,2.0,捷運站,137.39542900074224,2.0,42.0,26607.0,0.009962049335863378,1117494.0,0.046511627906976744,1,93.66666666666667,0.9051800371528788,廢止
5486,全家便利商店股份有限公司,臺北市,中山區,江寧里,293366,427268,286848,317251,735,6594,93.5,92.0,3.0,捷運站,55.61845234026784,17.0,42.0,46616.0,0.006368460955269144,1957872.0,0.3953488372093023,1,109.9,1.4564282962978112,營運中
6224,統一超商股份有限公司,臺北市,文山區,明興里,243331,203310,238449,228367,590,6315,63.5,60.0,2.0,學校,187.51972745558112,4.0,14.0,20065.0,0.002216592780240659,280910.0,0.26666666666666666,1,332.36842105263156,0.8355251261650749,營運中
993,統一超商股份有限公司,新北市,中和區,興南里,461867,397325,460394,432783,473,2933,80.0,78.5,4.0,學校,230.03033830559053,11.0,34.0,22106.0,0.011588275391956374,751604.0,0.3142857142857143,1,63.76086956521739,0.8602566101137121,營運中
2898,統一超商股份有限公司,新北市,淡水區,八勢里,235495,196325,234249,221071,752,8619,25.5,19.0,1.0,捷運站,413.469923168444,2.0,6.0,21941.0,0.0006960556844547563,131646.0,0.2857142857142857,1,957.6666666666666,0.8336659646023712,營運中
1678,萊爾富國際股份有限公司,新北市,永和區,永福里,225926,165003,225638,209626,609,2685,66.5,65.0,3.0,學校,139.27514814979264,4.0,27.0,22481.0,0.010052122114668651,606987.0,0.14285714285714285,1,83.90625,0.7303376754438381,廢止
3119,全家便利商店股份有限公司,新北市,新店區,寶安里,336985,305033,335622,323247,628,5215,85.5,92.0,2.0,學校,236.0046500019792,12.0,24.0,26853.0,0.004601226993865031,644472.0,0.48,1,140.94594594594594,0.9051800371528788,營運中
5591,統一生活事業股份有限公司,臺北市,中山區,江山里,293366,427268,286848,317251,674,7065,85.5,91.0,1.0,捷運站,382.6797886106528,3.0,44.0,49883.0,0.006227002547410133,2194852.0,0.06666666666666667,0,147.1875,1.4564282962978112,營運中
4693,萊爾富國際股份有限公司,臺北市,大同區,建泰里,121355,140077,120837,128687,665,3582,91.5,95.0,4.0,學校,22.434113255234745,5.0,52.0,99505.0,0.014512977951437344,5174260.0,0.09433962264150944,1,61.758620689655174,1.1542651372820463,營運中
3966,來來超商股份有限公司,新北市,樹林區,金寮里,186549,176578,187333,179473,444,4482,62.5,69.5,1.0,學校,115.66068951757056,0.0,8.0,69420.0,0.0017845192951148785,555360.0,0.0,1,498.0,0.9465451621549182,廢止
3561,統一超商股份有限公司,新北市,新莊區,光明里,438175,374258,436655,417962,456,4962,60.5,64.0,1.0,學校,406.7015581403208,7.0,21.0,18695.0,0.004231311706629055,392595.0,0.3181818181818182,1,171.10344827586206,0.8541271087416928,營運中
7316,全家便利商店股份有限公司,臺北市,南港區,舊莊里,118197,165268,116018,138574,484,8605,48.0,63.0,2.0,學校,196.91432291153305,4.0,8.0,19670.0,0.0009295840111550081,157360.0,0.4444444444444444,1,661.9230769230769,1.3982300884955752,營運中
2449,全家便利商店股份有限公司,新北市,板橋區,華中里,571963,464101,570948,541426,433,5059,83.0,89.5,4.0,學校,147.5239981890131,3.0,10.0,16716.0,0.001976284584980237,167160.0,0.2727272727272727,1,361.35714285714283,0.8114164527837416,廢止
5842,統一超商股份有限公司,臺北市,中正區,南門里,179530,309701,171990,217630,780,2574,81.5,90.5,5.0,學校,103.74613025673035,5.0,6.0,36258.0,0.002330097087378641,217548.0,0.7142857142857143,1,214.5,1.7250558399385065,營運中
4417,三商家購股份有限公司,臺北市,士林區,永倫里,257735,256224,254274,263454,493,6493,62.0,64.5,1.0,學校,228.4402115076533,1.0,17.0,21100.0,0.002617801047120419,358700.0,0.05555555555555555,0,341.7368421052632,0.9941335319862185,營運中
1450,三商家購股份有限公司,新北市,五股區,貿商里,106742,120523,105116,104644,435,3027,63.5,75.0,0.0,學校,530.6568403739859,1.0,8.0,20893.0,0.002642007926023778,167144.0,0.1111111111111111,0,302.7,1.1290951163073926,營運中
2843,全家便利商店股份有限公司,新北市,淡水區,北新里,235495,196325,234249,221071,495,3354,48.5,67.0,2.0,學校,192.2082631743487,7.0,26.0,9359.0,0.007749627421758569,243334.0,0.25925925925925924,1,98.6470588235294,0.8336659646023712,營運中
6055,統一超商股份有限公司,臺北市,內湖區,東湖里,268313,365903,262226,278057,579,7753,76.0,72.0,1.0,學校,405.3062957302459,10.0,31.0,31271.0,0.003997936548877998,969401.0,0.3125,1,184.5952380952381,1.3637119196165686,廢止
7199,統一超商股份有限公司,臺北市,松山區,東光里,185022,265864,181661,204187,699,6357,78.0,89.5,7.0,醫院,205.65796872269425,19.0,35.0,46481.0,0.00550487574709028,1626835.0,0.5277777777777778,1,115.58181818181818,1.4369240580900753,廢止
7557,統一超商股份有限公司,臺北市,士林區,芝山里,257735,256224,254274,263454,698,7209,42.5,56.0,2.0,學校,244.40211665419216,9.0,16.0,77820.0,0.002219140083217753,1245120.0,0.5294117647058824,1,277.2692307692308,0.9941335319862185,廢止
6821,台灣屈臣氏個人用品商店股份有限公司,臺北市,松山區,東勢里,185022,265864,181661,204187,734,4150,91.5,82.0,5.0,捷運站,45.73254098036022,3.0,39.0,53937.0,0.0093953264273669,2103543.0,0.075,0,96.51162790697674,1.4369240580900753,廢止
5721,全家便利商店股份有限公司,臺北市,中正區,幸福里,179530,309701,171990,217630,809,4473,72.5,72.0,4.0,學校,209.6308017039104,7.0,18.0,72295.0,0.004023245417970496,1301310.0,0.3684210526315789,1,172.03846153846155,1.7250558399385065,廢止
6750,統一超商股份有限公司,臺北市,松山區,精忠里,185022,265864,181661,204187,863,4257,99.0,97.0,3.0,學校,169.46232119352547,6.0,13.0,82204.0,0.0030530765617660873,1068652.0,0.42857142857142855,1,212.85,1.4369240580900753,廢止
5259,來來超商股份有限公司,臺北市,中山區,松江里,293366,427268,286848,317251,683,5996,87.5,94.5,1.0,捷運站,341.2112041437254,2.0,59.0,63067.0,0.009838252459563115,3720953.0,0.03333333333333333,1,96.70967741935483,1.4564282962978112,廢止
2902,台灣屈臣氏個人用品商店股份有限公司,新北市,淡水區,長庚里,235495,196325,234249,221071,488,1374,4.0,17.0,3.0,捷運站,325.68802494165885,0.0,35.0,15700.0,0.025454545454545455,549500.0,0.0,0,38.166666666666664,0.8336659646023712,營運中
6649,統一超商股份有限公司,臺北市,士林區,名山里,257735,256224,254274,263454,687,6851,72.5,86.5,1.0,學校,227.1593488742033,11.0,14.0,40867.0,0.0020431990659661413,572138.0,0.7333333333333333,1,263.5,0.9941335319862185,廢止
6143,來來超商股份有限公司,臺北市,內湖區,港都里,268313,365903,262226,278057,749,5120,70.0,87.5,6.0,醫院,244.9161013327016,1.0,35.0,35781.0,0.006834602616676431,1252335.0,0.027777777777777776,1,138.3783783783784,1.3637119196165686,廢止
418,全家便利商店股份有限公司,新北市,三重區,過田里,425020,346194,423029,390770,479,9803,71.0,83.0,3.0,學校,335.0378802687028,17.0,30.0,21587.0,0.0030599755201958386,647610.0,0.5483870967741935,1,204.22916666666666,0.8145338700911249,營運中
3251,統一超商股份有限公司,新北市,新店區,下城里,336985,305033,335622,323247,761,3408,60.5,64.5,0.0,學校,949.999464669078,2.0,0.0,57216.0,0.0,0.0,2.0,1,1136.0,0.9051800371528788,營運中
5644,統一超商股份有限公司,臺北市,中正區,螢圃里,179530,309701,171990,217630,656,5193,54.0,67.0,4.0,學校,92.38414954902082,11.0,22.0,23429.0,0.004235656526761648,515438.0,0.4782608695652174,1,152.73529411764707,1.7250558399385065,廢止
6198,統一超商股份有限公司,臺北市,內湖區,西康里,268313,365903,262226,278057,774,9432,92.0,97.0,4.0,學校,96.9236532979336,13.0,14.0,44208.0,0.001484151383441111,618912.0,0.8666666666666667,1,336.85714285714283,1.3637119196165686,營運中
578,統一超商股份有限公司,新北市,三峽區,安溪里,117393,102012,118267,115067,435,7521,86.5,87.5,3.0,學校,255.9294976525492,9.0,11.0,15314.0,0.0014623770273863334,168454.0,0.75,1,358.14285714285717,0.868971156958618,廢止
7444,全家便利商店股份有限公司,臺北市,萬華區,壽德里,196850,169804,196291,185594,523,4453,33.0,39.0,3.0,學校,224.32407455270527,3.0,17.0,20728.0,0.003816793893129771,352376.0,0.16666666666666666,1,212.04761904761904,0.8626016631868774,營運中
3254,全聯實業股份有限公司,新北市,新店區,公崙里,336985,305033,335622,323247,598,14228,96.0,97.5,3.0,學校,191.5796535074037,1.0,18.0,22687.0,0.001265022137887413,408366.0,0.05263157894736842,0,711.4,0.9051800371528788,營運中
4822,統一超商股份有限公司,臺北市,大安區,義安里,293863,421212,288073,332468,899,5143,96.5,94.5,4.0,學校,61.88974658755242,15.0,27.0,119062.0,0.005248833592534992,3214674.0,0.5357142857142857,1,119.6046511627907,1.4333569270138566,營運中
7224,統一超商股份有限公司,臺北市,南港區,成福里,118197,165268,116018,138574,578,6946,69.5,76.0,3.0,學校,344.0551081983459,6.0,16.0,28950.0,0.002303152439902116,463200.0,0.35294117647058826,1,302.0,1.3982300884955752,營運中
7390,全家便利商店股份有限公司,臺北市,萬華區,西門里,196850,169804,196291,185594,587,3442,97.0,98.0,4.0,捷運站,255.8540879081148,20.0,58.0,35126.0,0.016845774034272436,2037308.0,0.3389830508474576,1,43.56962025316456,0.8626016631868774,營運中
5916,萊爾富國際股份有限公司,臺北市,內湖區,麗山里,268313,365903,262226,278057,717,5976,71.5,82.0,6.0,學校,246.78666042714684,3.0,32.0,32737.0,0.005353856449723942,1047584.0,0.09090909090909091,1,166.0,1.3637119196165686,廢止
516,全家便利商店股份有限公司,新北市,三重區,永興里,425020,346194,423029,390770,556,1583,51.5,57.0,1.0,捷運站,223.80293278980636,7.0,21.0,23214.0,0.013257575757575758,487494.0,0.3181818181818182,1,54.58620689655172,0.8145338700911249,營運中
6812,來來超商股份有限公司,臺北市,松山區,東勢里,185022,265864,181661,204187,734,4150,91.5,82.0,7.0,學校,261.5001897266371,3.0,35.0,53937.0,0.008431703204047217,1887795.0,0.08333333333333333,1,106.41025641025641,1.4369240580900753,廢止
2294,統一超商股份有限公司,新北市,板橋區,流芳里,571963,464101,570948,541426,580,1454,63.5,49.0,5.0,捷運站,193.66267691607112,20.0,31.0,16184.0,0.021305841924398626,501704.0,0.625,1,27.96153846153846,0.8114164527837416,營運中
2003,統一超商股份有限公司,新北市,板橋區,東丘里,571963,464101,570948,541426,539,4499,55.5,66.5,3.0,學校,191.8423193585448,15.0,23.0,27005.0,0.005111111111111111,621115.0,0.625,1,115.35897435897436,0.8114164527837416,營運中
187,統一超商股份有限公司,新北市,三重區,重陽里,425020,346194,423029,390770,429,3383,69.5,78.0,3.0,學校,178.5591079900358,11.0,32.0,18626.0,0.009456264775413711,596032.0,0.3333333333333333,1,76.88636363636364,0.8145338700911249,廢止
1577,統一超商股份有限公司,新北市,永和區,永安里,225926,165003,225638,209626,661,4251,53.5,52.5,4.0,學校,222.45184130465796,12.0,28.0,28595.0,0.00658513640639699,800660.0,0.41379310344827586,1,103.6829268292683,0.7303376754438381,營運中
6564,統一超商股份有限公司,臺北市,北投區,東華里,231633,233324,227647,226700,611,4356,70.5,66.0,2.0,捷運站,8.347062021925908,4.0,8.0,34467.0,0.0018361257746155612,275736.0,0.4444444444444444,1,335.0769230769231,1.0072959928162533,廢止
3844,統一超商股份有限公司,新北市,樹林區,三福里,186549,176578,187333,179473,417,3844,57.5,63.0,1.0,學校,223.97437859039687,2.0,6.0,22291.0,0.0015604681404421327,133746.0,0.2857142857142857,1,427.1111111111111,0.9465451621549182,廢止
3960,全聯實業股份有限公司,新北市,樹林區,潭底里,186549,176578,187333,179473,429,5104,97.0,80.0,1.0,學校,229.4297242996884,2.0,21.0,59236.0,0.004113614103819784,1243956.0,0.09090909090909091,0,212.66666666666666,0.9465451621549182,營運中
3207,全家便利商店股份有限公司,新北市,新店區,新和里,336985,305033,335622,323247,491,4015,36.0,42.0,1.0,學校,263.2557118130758,3.0,9.0,17109.0,0.0022410358565737054,153981.0,0.3,1,308.84615384615387,0.9051800371528788,營運中
5843,萊爾富國際股份有限公司,臺北市,中正區,光復里,179530,309701,171990,217630,727,3950,96.0,98.0,2.0,捷運站,100.02904162772656,6.0,71.0,77082.0,0.017970134143254872,5472822.0,0.08333333333333333,1,50.64102564102564,1.7250558399385065,營運中
3015,統一超商股份有限公司,新北市,深坑區,萬順里,30747,27089,30724,28080,465,2593,73.0,86.0,1.0,學校,232.28178004730225,2.0,3.0,18580.0,0.001156515034695451,55740.0,0.5,1,432.1666666666667,0.8810003902692858,營運中
3494,統一超商股份有限公司,新北市,新莊區,中誠里,438175,374258,436655,417962,456,2083,41.0,48.5,2.0,學校,452.747959811216,9.0,40.0,25929.0,0.019193857965451054,1037160.0,0.21951219512195122,1,41.66,0.8541271087416928,營運中
6494,全家便利商店股份有限公司,臺北市,北投區,中庸里,231633,233324,227647,226700,558,3619,56.5,61.5,3.0,學校,342.7252659338965,6.0,19.0,22216.0,0.005248618784530387,422104.0,0.3,1,139.19230769230768,1.0072959928162533,營運中
4646,台灣屈臣氏個人用品商店股份有限公司,臺北市,大同區,隆和里,121355,140077,120837,128687,614,3599,68.5,81.5,7.0,學校,85.65296290573998,0.0,27.0,30774.0,0.0075,830898.0,0.0,0,128.53571428571428,1.1542651372820463,營運中
5961,統一超商股份有限公司,臺北市,內湖區,港墘里,268313,365903,262226,278057,747,5815,97.0,98.5,4.0,學校,247.9561007922359,16.0,21.0,148040.0,0.003610729023383769,3108840.0,0.7272727272727273,1,153.02631578947367,1.3637119196165686,廢止
7533,統一超商股份有限公司,臺北市,萬華區,萬壽里,196850,169804,196291,185594,580,3227,98.0,98.0,2.0,學校,362.7428166782289,23.0,24.0,25414.0,0.007434944237918215,609936.0,0.92,1,67.22916666666667,0.8626016631868774,營運中
3135,三商家購股份有限公司,新北市,新店區,美潭里,336985,305033,335622,323247,489,5274,76.5,81.5,1.0,學校,320.7977118852248,0.0,6.0,16173.0,0.001137440758293839,97038.0,0.0,0,753.4285714285714,0.9051800371528788,營運中
5197,全家便利商店股份有限公司,臺北市,中山區,行仁里,293366,427268,286848,317251,531,7295,87.0,90.5,2.0,學校,298.7032021376827,8.0,19.0,28830.0,0.0026041666666666665,547770.0,0.4,1,260.5357142857143,1.4564282962978112,營運中
7185,全聯實業股份有限公司,臺北市,信義區,黎順里,222097,305471,220892,252072,699,3724,82.5,82.5,2.0,學校,203.00363197037413,1.0,34.0,78744.0,0.00912751677852349,2677296.0,0.02857142857142857,0,103.44444444444444,1.3753883420832245,營運中
4588,萊爾富國際股份有限公司,臺北市,大同區,揚雅里,121355,140077,120837,128687,496,4015,43.0,41.5,4.0,學校,196.03800365214136,6.0,22.0,20383.0,0.005478087649402391,448426.0,0.2608695652173913,1,138.44827586206895,1.1542651372820463,廢止
7169,全家便利商店股份有限公司,臺北市,信義區,三張里,222097,305471,220892,252072,655,8016,93.0,93.5,5.0,醫院,162.73458309531196,7.0,29.0,39666.0,0.0036173132094299613,1150314.0,0.23333333333333334,1,216.64864864864865,1.3753883420832245,營運中
4591,萊爾富國際股份有限公司,臺北市,大同區,至聖里,121355,140077,120837,128687,547,7261,87.5,95.5,4.0,學校,235.93057144024547,5.0,25.0,39415.0,0.003442577802258331,985375.0,0.19230769230769232,1,234.2258064516129,1.1542651372820463,營運中
7539,全家便利商店股份有限公司,臺北市,萬華區,華江里,196850,169804,196291,185594,475,7768,82.5,55.5,4.0,學校,59.728873597190464,3.0,9.0,18523.0,0.0011584502509975544,166707.0,0.3,1,597.5384615384615,0.8626016631868774,營運中
7117,統一超商股份有限公司,臺北市,信義區,國業里,222097,305471,220892,252072,691,7028,61.5,66.5,3.0,學校,310.7744069942404,16.0,25.0,31835.0,0.003556693697538768,795875.0,0.6153846153846154,1,167.33333333333334,1.3753883420832245,廢止
5260,統一超商股份有限公司,臺北市,中山區,松江里,293366,427268,286848,317251,683,5996,87.5,94.5,1.0,捷運站,350.5363892073759,24.0,35.0,63067.0,0.005836251459062865,2207345.0,0.6666666666666666,1,99.93333333333334,1.4564282962978112,營運中
3939,全家便利商店股份有限公司,新北市,樹林區,彭福里,186549,176578,187333,179473,484,5658,42.0,44.5,3.0,學校,121.6395928135793,5.0,8.0,19858.0,0.0014136773281498499,158864.0,0.5555555555555556,1,404.14285714285717,0.9465451621549182,營運中
6021,來來超商股份有限公司,臺北市,內湖區,秀湖里,268313,365903,262226,278057,713,5741,61.0,64.5,3.0,學校,372.198212942105,1.0,12.0,37547.0,0.0020898641588296763,450564.0,0.07692307692307693,1,410.07142857142856,1.3637119196165686,廢止
1255,全家便利商店股份有限公司,新北市,中和區,景本里,461867,397325,460394,432783,472,1976,44.5,56.0,3.0,捷運站,324.9529753660796,17.0,30.0,17586.0,0.015174506828528073,527580.0,0.5483870967741935,1,41.166666666666664,0.8602566101137121,廢止
1522,全家便利商店股份有限公司,新北市,永和區,保順里,225926,165003,225638,209626,752,11005,71.0,83.0,1.0,學校,272.8511175384385,7.0,15.0,27754.0,0.001362892967472288,416310.0,0.4375,1,478.4782608695652,0.7303376754438381,營運中
364,全家便利商店股份有限公司,新北市,三重區,成功里,425020,346194,423029,390770,677,8162,55.5,58.0,0.0,學校,515.5287148696895,5.0,19.0,28200.0,0.0023275756462085018,535800.0,0.25,1,326.48,0.8145338700911249,營運中
4845,統一超商股份有限公司,臺北市,大安區,錦華里,293863,421212,288073,332468,1027,5938,94.0,93.0,2.0,學校,218.2184123964206,9.0,22.0,42475.0,0.0037043273278329686,934450.0,0.391304347826087,1,185.5625,1.4333569270138566,營運中
930,全家便利商店股份有限公司,新北市,中和區,瑞穗里,461867,397325,460394,432783,532,2363,63.0,61.5,3.0,學校,406.07336303116807,8.0,23.0,31546.0,0.00972927241962775,725558.0,0.3333333333333333,1,73.84375,0.8602566101137121,營運中
